 Step          Temp          PotEng         KinEng         TotEng         Press     
      2140   2             -4.200472       2.98          -1.220472       0.24912145   
      2150   2             -4.200472       2.98          -1.220472       0.24912145   
      2160   2             -4.200472       2.98          -1.220472       0.24912145   
      2170   2             -4.200472       2.98          -1.220472       0.24912145   
      2180   2             -4.200472       2.98          -1.220472       0.24912145   
      2190   2             -4.200472       2.98          -1.220472       0.24912145   
      2200   2             -4.200472       2.98          -1.220472       0.24912145   
      2210   2             -4.200472       2.98          -1.220472       0.24912145   
      2220   2             -4.200472       2.98          -1.220472       0.24912145   
      2230   2             -4.200472       2.98          -1.220472       0.24912145   
      2240   2             -4.200472       2.98          -1.220472       0.24912145   
      2250   2             -4.200472       2.98          -1.220472       0.24912145   
      2260   2             -4.200472       2.98          -1.220472       0.24912145   
      2270   2             -4.200472       2.98          -1.220472       0.24912146   
      2280   2             -4.200472       2.98          -1.220472       0.24912146   
      2290   2             -4.200472       2.98          -1.220472       0.24912146   
      2300   2             -4.200472       2.98          -1.220472       0.24912146   
      2310   2             -4.200472       2.98          -1.220472       0.24912146   
      2320   2             -4.200472       2.98          -1.220472       0.24912146   
      2330   2             -4.200472       2.98          -1.220472       0.24912146   
      2340   2             -4.200472       2.98          -1.220472       0.24912146   
      2350   2             -4.200472       2.98          -1.220472       0.24912146   
      2360   2             -4.200472       2.98          -1.220472       0.24912146   
      2370   2             -4.200472       2.98          -1.220472       0.24912146   
      2380   2             -4.200472       2.98          -1.220472       0.24912146   
      2390   2             -4.200472       2.98          -1.220472       0.24912146   
      2400   2             -4.200472       2.98          -1.220472       0.24912146   
      2410   2             -4.200472       2.98          -1.220472       0.24912146   
      2420   2             -4.200472       2.98          -1.220472       0.24912146   
      2430   2             -4.200472       2.98          -1.220472       0.24912146   
      2440   2             -4.200472       2.98          -1.220472       0.24912146   
      2450   2             -4.200472       2.98          -1.220472       0.24912146   
      2460   2             -4.200472       2.98          -1.220472       0.24912146   
      2470   2             -4.200472       2.98          -1.220472       0.24912146   
      2480   2             -4.200472       2.98          -1.220472       0.24912146   
      2490   2             -4.200472       2.98          -1.220472       0.24912146   
      2500   2             -4.200472       2.98          -1.220472       0.24912146   
      2510   2             -4.200472       2.98          -1.220472       0.24912146   
      2520   2             -4.200472       2.98          -1.220472       0.24912146   
      2530   2             -4.200472       2.98          -1.220472       0.24912146   
      2540   2             -4.200472       2.98          -1.220472       0.24912146   
      2550   2             -4.200472       2.98          -1.220472       0.24912146   
      2560   2             -4.200472       2.98          -1.220472       0.24912146   
      2570   2             -4.200472       2.98          -1.220472       0.24912146   
      2580   2             -4.200472       2.98          -1.220472       0.24912146   
      2590   2             -4.200472       2.98          -1.220472       0.24912146   
      2600   2             -4.200472       2.98          -1.220472       0.24912146   
      2610   2             -4.200472       2.98          -1.220472       0.24912146   
      2620   2             -4.200472       2.98          -1.220472       0.24912146   
      2630   2             -4.200472       2.98          -1.220472       0.24912146   
      2640   2             -4.200472       2.98          -1.220472       0.24912146   
      2650   2             -4.200472       2.98          -1.220472       0.24912146   
      2660   2             -4.200472       2.98          -1.220472       0.24912146   
      2670   2             -4.200472       2.98          -1.220472       0.24912146   
      2680   2             -4.200472       2.98          -1.220472       0.24912146   
      2690   2             -4.200472       2.98          -1.220472       0.24912146   
      2700   2             -4.200472       2.98          -1.220472       0.24912146   
      2710   2             -4.200472       2.98          -1.220472       0.24912146   
      2720   2             -4.200472       2.98          -1.220472       0.24912146   
      2730   2             -4.200472       2.98          -1.220472       0.24912146   
      2740   2             -4.200472       2.98          -1.220472       0.24912146   
      2750   2             -4.200472       2.98          -1.220472       0.24912146   
      2760   2             -4.200472       2.98          -1.220472       0.24912146   
      2770   2             -4.200472       2.98          -1.220472       0.24912146   
      2780   2             -4.200472       2.98          -1.220472       0.24912146   
      2790   2             -4.200472       2.98          -1.220472       0.24912146   
      2800   2             -4.200472       2.98          -1.220472       0.24912146   
      2810   2             -4.200472       2.98          -1.220472       0.24912146   
      2820   2             -4.200472       2.98          -1.220472       0.24912146   
      2830   2             -4.200472       2.98          -1.220472       0.24912146   
      2840   2             -4.200472       2.98          -1.220472       0.24912146   
      2850   2             -4.200472       2.98          -1.220472       0.24912146   
      2860   2             -4.200472       2.98          -1.220472       0.24912146   
      2870   2             -4.200472       2.98          -1.220472       0.24912146   
      2880   2             -4.200472       2.98          -1.220472       0.24912146   
      2890   2             -4.200472       2.98          -1.220472       0.24912146   
      2900   2             -4.200472       2.98          -1.220472       0.24912146   
      2910   2             -4.200472       2.98          -1.220472       0.24912146   
      2920   2             -4.200472       2.98          -1.220472       0.24912146   
      2930   2             -4.200472       2.98          -1.220472       0.24912146   
      2940   2             -4.200472       2.98          -1.220472       0.24912146   
      2950   2             -4.200472       2.98          -1.220472       0.24912146   
      2960   2             -4.200472       2.98          -1.220472       0.24912146   
      2970   2             -4.200472       2.98          -1.220472       0.24912146   
      2980   2             -4.200472       2.98          -1.220472       0.24912146   
      2990   2             -4.200472       2.98          -1.220472       0.24912146   
      3000   2             -4.200472       2.98          -1.220472       0.24912146   
      3010   2             -4.200472       2.98          -1.220472       0.24912146   
      3020   2             -4.200472       2.98          -1.220472       0.24912146   
      3030   2             -4.200472       2.98          -1.220472       0.24912146   
      3040   2             -4.200472       2.98          -1.220472       0.24912146   
      3050   2             -4.200472       2.98          -1.220472       0.24912146   
      3060   2             -4.200472       2.98          -1.220472       0.24912146   
      3070   2             -4.200472       2.98          -1.220472       0.24912146   
      3080   2             -4.200472       2.98          -1.220472       0.24912146   
      3090   2             -4.200472       2.98          -1.220472       0.24912146   
      3100   2             -4.200472       2.98          -1.220472       0.24912146   
      3110   2             -4.200472       2.98          -1.220472       0.24912146   
      3120   2             -4.200472       2.98          -1.220472       0.24912146   
      3130   2             -4.200472       2.98          -1.220472       0.24912146   
      3140   2             -4.200472       2.98          -1.220472       0.24912146   
      3150   2             -4.200472       2.98          -1.220472       0.24912146   
      3160   2             -4.200472       2.98          -1.220472       0.24912146   
      3170   2             -4.200472       2.98          -1.220472       0.24912146   
      3180   2             -4.200472       2.98          -1.220472       0.24912146   
      3190   2             -4.200472       2.98          -1.220472       0.24912146   
      3200   2             -4.200472       2.98          -1.220472       0.24912146   
      3210   2             -4.200472       2.98          -1.220472       0.24912146   
      3220   2             -4.200472       2.98          -1.220472       0.24912146   
      3230   2             -4.200472       2.98          -1.220472       0.24912146   
      3240   2             -4.200472       2.98          -1.220472       0.24912146   
      3250   2             -4.200472       2.98          -1.220472       0.24912146   
      3260   2             -4.200472       2.98          -1.220472       0.24912146   
      3270   2             -4.200472       2.98          -1.220472       0.24912146   
      3280   2             -4.200472       2.98          -1.220472       0.24912146   
      3290   2             -4.200472       2.98          -1.220472       0.24912146   
      3300   2             -4.200472       2.98          -1.220472       0.24912146   
      3310   2             -4.200472       2.98          -1.220472       0.24912146   
      3320   2             -4.200472       2.98          -1.220472       0.24912146   
      3330   2             -4.200472       2.98          -1.220472       0.24912146   
      3340   2             -4.200472       2.98          -1.220472       0.24912146   
      3350   2             -4.200472       2.98          -1.220472       0.24912146   
      3360   2             -4.200472       2.98          -1.220472       0.24912146   
      3370   2             -4.200472       2.98          -1.220472       0.24912146   
      3380   2             -4.200472       2.98          -1.220472       0.24912146   
      3390   2             -4.200472       2.98          -1.220472       0.24912146   
      3400   2             -4.200472       2.98          -1.220472       0.24912146   
      3410   2             -4.200472       2.98          -1.220472       0.24912146   
      3420   2             -4.200472       2.98          -1.220472       0.24912146   
      3430   2             -4.200472       2.98          -1.220472       0.24912146   
      3440   2             -4.200472       2.98          -1.220472       0.24912146   
      3450   2             -4.200472       2.98          -1.220472       0.24912146   
      3460   2             -4.200472       2.98          -1.220472       0.24912146   
      3470   2             -4.200472       2.98          -1.220472       0.24912146   
      3480   2             -4.200472       2.98          -1.220472       0.24912146   
      3490   2             -4.200472       2.98          -1.220472       0.24912146   
      3500   2             -4.200472       2.98          -1.220472       0.24912146   
      3510   2             -4.200472       2.98          -1.220472       0.24912146   
      3520   2             -4.200472       2.98          -1.220472       0.24912146   
      3530   2             -4.200472       2.98          -1.220472       0.24912146   
      3540   2             -4.200472       2.98          -1.220472       0.24912146   
      3550   2             -4.200472       2.98          -1.220472       0.24912146   
      3560   2             -4.200472       2.98          -1.220472       0.24912146   
      3570   2             -4.200472       2.98          -1.220472       0.24912146   
      3580   2             -4.200472       2.98          -1.220472       0.24912146   
      3590   2             -4.200472       2.98          -1.220472       0.24912146   
      3600   2             -4.200472       2.98          -1.220472       0.24912146   
      3610   2             -4.200472       2.98          -1.220472       0.24912146   
      3620   2             -4.200472       2.98          -1.220472       0.24912146   
      3630   2             -4.200472       2.98          -1.220472       0.24912146   
      3640   2             -4.200472       2.98          -1.220472       0.24912146   
      3650   2             -4.200472       2.98          -1.220472       0.24912146   
      3660   2             -4.200472       2.98          -1.220472       0.24912146   
      3670   2             -4.200472       2.98          -1.220472       0.24912146   
      3680   2             -4.200472       2.98          -1.220472       0.24912146   
      3690   2             -4.200472       2.98          -1.220472       0.24912146   
      3700   2             -4.200472       2.98          -1.220472       0.24912146   
      3710   2             -4.200472       2.98          -1.220472       0.24912146   
      3720   2             -4.200472       2.98          -1.220472       0.24912146   
      3730   2             -4.200472       2.98          -1.220472       0.24912146   
      3740   2             -4.200472       2.98          -1.220472       0.24912146   
      3750   2             -4.200472       2.98          -1.220472       0.24912146   
      3760   2             -4.200472       2.98          -1.220472       0.24912146   
      3770   2             -4.200472       2.98          -1.220472       0.24912146   
      3780   2             -4.200472       2.98          -1.220472       0.24912146   
      3790   2             -4.200472       2.98          -1.220472       0.24912146   
      3800   2             -4.200472       2.98          -1.220472       0.24912146   
      3810   2             -4.200472       2.98          -1.220472       0.24912146   
      3820   2             -4.200472       2.98          -1.220472       0.24912146   
